"Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
2,3,12.9831013100708,2,72,41,4.5,3057,2,1,1,5.28320372873799,4.00733318523247,2012,15,-37.7717,144.9719
2,1,13.8924715991004,2,53,1,4.5,3057,2,1,0,5.26269018890489,4.61512051684126,1890,15,-37.7765,144.9751
2,3,13.3939160679262,2,33,2,4.5,3057,2,1,1,0,4.36944785246702,1960,15,-37.7786,144.9753
3,1,14.2691307079595,2,153,11,4.5,3057,3,3,2,5.8171111599632,5.33271879326537,2007,15,-37.7664,144.9797
2,3,13.407542319638,2,33,12,4.5,3057,2,1,1,0,4.56434819146784,1940,15,-37.7786,144.9753
2,3,13.2878778158819,5,79,13,4.5,3057,2,2,1,0,4.26267987704132,2014,15,-37.7753,144.9725
3,1,14.3337089360597,2,97,16,4.5,3057,3,2,0,5.78689738136671,4.77068462446567,1920,15,-37.7776,144.9751
3,2,13.8643007221337,1,72,16,4.5,3057,3,3,2,4.46590811865458,5.01727983681492,1998,15,-37.7739,144.975
3,1,13.6231386653168,1,97,19,4.5,3057,3,1,1,5.36129216570943,4.75359019110636,1920,15,-37.7729,144.9724
3,1,13.8135085552936,2,97,21,4.5,3057,3,1,2,4.64439089914137,4.77068462446567,2000,15,-37.7723,144.9761
3,2,13.8254608888174,2,97,21,4.5,3057,3,2,1,0,4.89034912822175,2014,15,-37.774,144.9731
3,1,13.8643007221337,2,97,25,4.5,3057,3,1,1,5.63121178182137,4.80402104473326,1900,15,-37.7729,144.9722
3,1,14.28551418721,2,72,26,4.5,3057,3,1,2,6.69950034016168,4.72738781871234,1920,15,-37.7673,144.9782
3,1,14.0969230174025,1,72,26,4.5,3057,3,2,2,5.24702407216049,4.90527477843843,1940,15,-37.7684,144.9739
3,1,14.1044418498165,2,72,32,4.5,3057,3,1,2,5.73009978297357,4.72738781871234,1930,15,-37.7713,144.9744
3,2,13.5985975564007,2,153,32,4.5,3057,2,1,1,0,4.7361984483945,2003,15,-37.7789,144.9739
2,1,14.0233455286104,4,72,2,3.5,3121,2,1,2,5.41610040220442,4.77912349311153,1910,19,-37.8285,145.0125
2,1,13.6888129049183,4,72,11,3.5,3121,2,1,1,5.14749447681345,4.54329478227,1900,19,-37.8283,145.012
2,1,13.9999132809621,2,72,22,3.5,3121,2,1,1,5.00394630594546,4.34380542185368,1900,19,-37.8287,145.0089
3,1,14.1766754071759,2,72,23,3.5,3121,3,1,0,5.2040066870768,4.62497281328427,1890,19,-37.8289,145.0089
3,3,13.6646876682297,1,153,35,1.8,3053,2,2,1,0,4.69134788222914,1994,12,-37.8052,144.9604
3,1,14.2792445741964,4,153,38,1.8,3053,2,2,2,4.60517018598809,4.66343909411207,1900,12,-37.7983,144.9655
2,3,13.3216239882552,2,97,38,1.8,3053,2,1,1,0,4.27666611901606,1994,12,-37.8009,144.9662
2,1,13.4870064909922,1,60,38,1.8,3053,2,1,1,4.76217393479776,4.26267987704132,1890,12,-37.793,144.9728
2,1,13.6411571708195,4,72,41,1.8,3053,2,1,0,4.18965474202643,4.39444915467244,1900,12,-37.8049,144.9644
2,3,13.4659530817944,2,58,6,1.8,3053,2,1,1,0,4.24849524204936,2000,12,-37.7969,144.9669
4,1,14.3041519205944,2,5,9,1.8,3053,4,2,0,4.88280192258637,5.27299955856375,1890,12,-37.801,144.9656
2,3,13.1223633774043,2,58,9,1.8,3053,2,2,1,0,4.17438726989564,2010,12,-37.7929,144.9705
2,1,13.8254608888174,2,72,14,1.8,3053,2,1,0,4.61512051684126,4.0943445622221,1880,12,-37.7989,144.9713
2,1,13.9725143067739,2,97,15,1.8,3053,2,1,1,4.969813299576,4.39444915467244,1890,12,-37.7984,144.9738
2,3,13.3046849341983,1,153,19,1.8,3053,2,2,1,0,4.20469261939097,2013,12,-37.7969,144.9742
4,1,14.2954645180632,2,153,23,1.8,3053,4,1,0,5.02388052084628,4.93447393313069,1890,12,-37.7966,144.9709
2,3,13.2861814626337,2,97,27,1.8,3053,2,1,1,0,4.14313472639153,1999,12,-37.7986,144.9682
2,1,13.9261570780513,2,153,28,1.8,3053,2,1,0,4.85203026391962,4.52178857704904,1890,12,-37.7996,144.9737
2,3,14.475617884446,4,97,12,1.5,3002,2,2,2,0,5.01063529409626,2010,12,-37.8127,144.9847
2,3,13.4588356140255,1,57,20,1.5,3002,2,2,1,0,4.17438726989564,1970,12,-37.8153,144.9842
1,3,13.5278284855125,4,24,27,1.5,3002,2,1,0,0,3.8286413964891,1930,12,-37.8136,144.9892
4,1,14.1675748893453,2,97,35,9.8,3040,4,2,2,6.22455842927536,5.81413053182507,2013,14,-37.7518,144.8897
4,1,14.1119045710181,2,97,2,9.8,3040,4,2,2,6.60665018619822,5.30330490805908,1950,14,-37.7517,144.8873
3,1,13.5766186496819,2,97,6,9.8,3040,3,1,1,6.32076829425058,4.65396035015752,1940,14,-37.7537,144.8856
4,2,13.388566418179,2,57,10,9.8,3040,4,2,1,5.18738580584075,5.07517381523383,1995,14,-37.7527,144.8824
5,1,14.0778748224318,2,97,12,9.8,3040,5,2,2,6.42324696353352,5.21493575760899,1950,14,-37.7497,144.8867
3,2,13.5007998131246,5,97,15,9.8,3040,3,2,2,0,4.77068462446567,2015,14,-37.7532,144.8848
7,1,14.0778748224318,1,97,16,9.8,3040,5,2,2,6.41999492814714,5.75574221358691,1970,14,-37.75,144.8858
3,2,13.7850513504796,1,9,22,9.8,3040,3,2,2,5.87493073085203,5.40717177146012,2011,14,-37.7493,144.8901
3,1,13.9243649628764,2,9,32,9.8,3040,3,1,1,6.53378883793334,5.25749537202778,1950,14,-37.7577,144.8892
2,3,12.7158977689626,4,60,34,12.4,3060,2,1,1,4.57471097850338,4.36944785246702,1970,15,-37.7118,144.9689
3,2,13.0280526979331,2,17,34,12.4,3060,3,2,1,6.60394382460047,4.92725368515721,2010,15,-37.7109,144.9654
2,1,12.8426494746017,2,121,35,12.4,3060,2,1,1,5.37063802812766,4.60517018598809,1990,15,-37.7049,144.9638
3,1,13.279367126214,2,60,37,12.4,3060,0,1,1,6.40522845803084,4.63472898822964,1960,15,-37.6985,144.9615
3,1,13.3293775467887,2,120,38,12.4,3060,3,1,2,6.47697236288968,4.71849887129509,1950,15,-37.7076,144.9753
3,1,13.1730564917198,2,57,39,12.4,3060,3,1,1,6.00141487796115,4.61512051684126,1960,15,-37.7075,144.9678
3,1,13.1993244185405,2,36,39,12.4,3060,3,1,1,6.41999492814714,4.54329478227,1960,15,-37.7141,144.9677
4,1,13.1993244185405,5,17,41,12.4,3060,4,2,3,5.53733426701854,5.0998664278242,1990,15,-37.7082,144.9725
3,1,13.3455069287185,2,17,2,12.4,3060,3,1,2,6.37161184723186,4.47733681447821,1960,15,-37.695,144.9676
3,1,13.4313175851316,2,60,2,12.4,3060,3,2,4,6.3750248198281,5.03043792139244,1970,15,-37.6996,144.9605
3,1,13.3692234553359,4,17,2,12.4,3060,3,1,2,6.5792512120101,4.57471097850338,1950,15,-37.7043,144.9769
3,1,13.5708879749729,2,60,2,12.4,3060,3,2,1,6.40191719672719,4.74493212836325,1940,15,-37.7194,144.9678
4,1,13.3613802778748,2,17,4,12.4,3060,4,2,2,6.34035930372775,4.75359019110636,1950,15,-37.7102,144.9703
2,1,13.3358605516667,2,120,8,12.4,3060,2,1,2,6.46146817635372,4.7361984483945,1970,15,-37.7038,144.9638
3,2,13.0389817684653,4,42,10,12.4,3060,3,1,1,5.74939298590825,4.71849887129509,1970,15,-37.7066,144.9733
3,1,13.5291609307463,2,133,13,12.4,3060,9,6,2,6.38350663488401,4.63472898822964,1960,15,-37.712,144.9719
3,1,13.319573546692,2,120,13,12.4,3060,3,1,4,6.26909628370626,4.78749174278205,1965,15,-37.6989,144.9779
4,1,13.5311562756052,4,60,14,12.4,3060,4,1,2,0,4.90527477843843,1950,15,-37.7106,144.9682
3,1,13.3847276418718,4,17,14,12.4,3060,3,1,3,6.40025744530882,4.57471097850338,1950,15,-37.7144,144.9737
4,1,13.5278284855125,2,17,15,12.4,3060,4,2,1,6.41836493593621,5.3890717298165,1970,15,-37.7034,144.9666
3,1,13.1749558275235,2,154,19,12.4,3060,3,1,1,6.4118182677099,4.63472898822964,1960,15,-37.7083,144.9644
3,1,13.1519221796459,1,60,19,12.4,3060,3,1,1,6.39526159811545,4.67282883446191,1960,15,-37.7071,144.9666
3,1,13.3326243028875,4,60,21,12.4,3060,3,1,1,6.29156913955832,4.7361984483945,1960,15,-37.6973,144.962
4,3,13.1993244185405,2,60,22,12.4,3060,4,2,3,5.34233425196481,4.78749174278205,1960,15,-37.7172,144.968
3,1,13.3550611415234,2,60,22,12.4,3060,3,2,2,5.6937321388027,4.89034912822175,2012,15,-37.6994,144.9686
3,1,13.3692234553359,4,154,23,12.4,3060,3,1,4,6.27852142416584,4.90527477843843,1965,15,-37.6985,144.9778
2,1,13.2621253197795,2,133,25,12.4,3060,2,1,2,6.43133108193348,4.69134788222914,1960,15,-37.7164,144.9666
4,1,13.2392571288758,2,133,25,12.4,3060,4,2,2,5.92425579741453,4.91265488573605,2005,15,-37.7056,144.9671
3,1,13.3374747570213,2,133,25,12.4,3060,3,1,2,6.40357419793482,5.24702407216049,1970,15,-37.6978,144.9686
3,1,13.388566418179,1,60,26,12.4,3060,3,1,1,6.38350663488401,4.72738781871234,1960,15,-37.6968,144.9674
4,1,13.8254608888174,2,133,27,12.4,3060,4,2,2,6.4085287910595,5.82304589548302,2015,15,-37.716,144.9663
3,2,13.1062339954744,2,120,28,12.4,3060,3,1,1,5.33753807970132,4.67282883446191,2011,15,-37.7092,144.9695
3,3,12.9539447257794,2,120,32,12.4,3060,3,2,1,5.27299955856375,4.51085950651685,2000,15,-37.7062,144.9688
3,1,14.4387716110601,2,72,34,7.5,3123,3,2,2,6.06610809010375,4.78749174278205,1950,3,-37.8269,145.0496
5,1,14.3461388090264,2,84,37,7.5,3123,5,3,2,6.06610809010375,5.31320597904179,1920,3,-37.825,145.0536
3,1,14.1870741143968,1,60,38,7.5,3123,3,2,2,6.14418563412565,5.17048399503815,1915,3,-37.8305,145.0475
3,2,13.9198705732885,2,72,41,7.5,3123,3,2,2,4.54329478227,5.12989871492307,2005,3,-37.8302,145.0525
4,1,14.9469126694554,2,75,1,7.5,3123,3,2,2,6.46146817635372,5.44673737166631,1907,3,-37.826,145.0498
2,3,13.2267233927286,1,101,1,7.5,3123,2,1,1,0,4.23410650459726,1970,3,-37.8318,145.0448
3,1,14.3461388090264,5,72,1,7.5,3123,3,2,1,6.4707995037826,5.42934562895444,1980,3,-37.8337,145.0469
2,1,14.2760949652935,2,72,2,7.5,3123,2,1,2,5.96614673912369,4.62497281328427,1935,3,-37.8322,145.0486
3,3,13.7483018082708,1,101,2,7.5,3123,3,2,1,4.969813299576,4.67282883446191,1975,3,-37.8435,145.0497
2,3,13.0389817684653,5,44,2,7.5,3123,2,1,1,0,4.00733318523247,1967,3,-37.8278,145.0565
4,1,14.8451299751454,2,72,6,7.5,3123,4,1,2,6.63856778916652,5.14166355650266,1940,3,-37.8374,145.0486
2,3,13.2586409956969,2,75,8,7.5,3123,2,1,1,0,4.0943445622221,1970,3,-37.8254,145.047
2,3,13.4298480771523,5,60,8,7.5,3123,2,1,1,0,4.70048036579242,1945,3,-37.8233,145.0575
5,1,14.6264407741806,1,129,9,7.5,3123,5,2,2,6.11368217983223,5.76519110278484,1902,3,-37.8223,145.0494
4,1,14.683031125469,2,84,10,7.5,3123,4,2,2,6.12468339089421,5.11198778835654,1900,3,-37.8332,145.0461
4,2,14.3682455848075,2,72,10,7.5,3123,4,3,2,5.78074351579233,5.48479693349065,2002,3,-37.8348,145.0503
3,3,13.507625778195,2,101,11,7.5,3123,2,1,1,0,4.55387689160054,1970,3,-37.8414,145.0505
3,1,14.1661674295774,1,84,13,7.5,3123,3,1,2,5.89164421182577,4.86753445045558,1910,3,-37.8337,145.0504
2,3,12.8992198260901,5,101,13,7.5,3123,1,1,1,0,4.0943445622221,1965,3,-37.8339,145.0548
2,1,14.1044418498165,2,44,13,7.5,3123,2,1,0,5.43372200355424,4.24849524204936,1900,3,-37.8265,145.0484
3,1,14.4170905449987,2,72,13,7.5,3123,3,2,2,6.06610809010375,4.78749174278205,1950,3,-37.8269,145.0496
2,3,13.6411571708195,2,72,14,7.5,3123,2,1,1,5.01063529409626,4.59511985013459,1969,3,-37.844,145.0496
5,1,15.0682735264596,5,72,15,7.5,3123,4,2,2,7.13089883029635,5.88610403145016,2000,3,-37.8245,145.0524
2,3,13.0035798414144,2,79,15,7.5,3123,2,1,1,0,4.21950770517611,1970,3,-37.8245,145.0527
3,1,14.0931422945626,5,72,15,7.5,3123,3,2,1,5.36129216570943,5.08759633523238,1890,3,-37.8302,145.0542
3,1,14.4520873870358,1,84,15,7.5,3123,3,1,2,6.16751649088834,5.15329159449778,1880,3,-37.8257,145.0514
4,1,14.7115985825209,2,84,16,7.5,3123,4,2,1,6.54678541076052,5.14749447681345,1905,3,-37.8307,145.0498
3,2,14.2792445741964,2,72,16,7.5,3123,3,2,2,5.66642668811243,5.19849703126583,2010,3,-37.8451,145.0525
4,1,14.7115985825209,5,72,19,7.5,3123,3,3,2,6.25958146406492,5.75574221358691,1955,3,-37.8319,145.0503
2,3,13.4673705164754,2,60,20,7.5,3123,2,1,1,5.14749447681345,4.49980967033027,1960,3,-37.8437,145.0536
5,1,14.7318012898384,5,129,20,7.5,3123,5,3,3,6.62936325343745,5.48063892334199,1925,3,-37.8176,145.0548
4,1,14.6699258861203,2,84,20,7.5,3123,4,2,2,6.32076829425058,5.39362754635236,1900,3,-37.8204,145.0516
2,1,14.1412106976036,2,84,20,7.5,3123,2,1,2,5.78689738136671,4.72738781871234,1940,3,-37.8373,145.0455
2,3,13.3927721211857,4,84,21,7.5,3123,2,1,1,7.05012252026906,4.23410650459726,1970,3,-37.8227,145.0528
6,1,14.3259361017089,2,101,22,7.5,3123,6,2,0,5.85793315448346,5.28826703069454,1900,3,-37.8219,145.0556
1,3,12.9715404876697,2,72,23,7.5,3123,1,1,1,7.73017479524622,4.06044301054642,1950,3,-37.8343,145.0547
2,3,13.1323137082575,2,53,25,7.5,3123,2,1,1,0,4.35670882668959,1965,3,-37.839,145.0459
3,1,14.3162858458768,2,84,26,7.5,3123,3,1,1,5.86929691313377,4.74493212836325,1900,3,-37.8225,145.0551
1,3,12.8239573415896,1,103,27,7.5,3123,1,1,0,6.82110747225646,3.78418963391826,1970,3,-37.8338,145.0545
3,1,14.301018373746,4,84,27,7.5,3123,3,2,1,5.54126354515843,4.74493212836325,1890,3,-37.8266,145.0493
3,1,13.79019274998,5,44,32,7.5,3123,3,1,1,5.35185813347607,4.78749174278205,1990,3,-37.8204,145.0489
2,3,13.2112895865987,2,91,31,10.6,3084,2,1,1,4.88280192258637,4.23410650459726,1972,1,-37.7519,145.0687
3,1,14.0143614167094,2,91,37,10.6,3084,3,1,1,6.75460409948796,4.91265488573605,1960,1,-37.7504,145.0643
3,2,13.2176735572087,1,60,37,10.6,3084,2,1,2,5.45958551414416,4.81218435537242,1990,1,-37.7519,145.0696
2,2,13.4659530817944,2,91,37,10.6,3084,2,1,1,5.2040066870768,4.70048036579242,1973,1,-37.7587,145.0657
2,1,13.1021606700868,1,116,2,10.6,3084,2,1,1,5.23110861685459,4.48863636973214,1980,1,-37.7518,145.0698
3,1,13.9198705732885,2,97,6,10.6,3084,3,1,2,6.39692965521615,5.24702407216049,1950,1,-37.752,145.0722
2,3,13.1993244185405,1,149,6,10.6,3084,2,1,2,5.03043792139244,4.57471097850338,1972,1,-37.7538,145.0695
3,1,13.5278284855125,5,97,11,10.6,3084,3,1,2,6.3578422665081,4.9416424226093,1955,1,-37.7494,145.0703
5,1,14.1526968253191,2,97,16,10.6,3084,5,2,2,6.36302810354046,5.40267738187228,1940,1,-37.7539,145.0577
3,1,13.9936567433477,2,91,22,10.6,3084,3,1,1,6.49526555593701,5.06890420222023,1950,1,-37.7507,145.062
2,2,13.4444468765734,4,91,23,10.6,3084,2,1,1,4.70048036579242,4.47733681447821,2010,1,-37.7489,145.07
3,1,14.1339642890828,2,91,23,10.6,3084,3,1,1,6.45990445437753,4.74493212836325,1965,1,-37.7502,145.0605
3,1,14.1519827945855,2,91,26,10.6,3084,3,1,1,6.71780469502369,4.69134788222914,1952,1,-37.748,145.0625
2,3,13.0710700830168,2,133,27,10.6,3084,2,1,2,5.50938833662798,4.21950770517611,1974,1,-37.7502,145.069
3,1,13.8450693602058,2,91,32,10.6,3084,5,3,2,6.47543271670409,5.87773578177964,2017,1,-37.7501,145.0822
3,1,13.9332935936207,5,120,32,10.6,3084,3,1,2,0,4.8283137373023,1950,1,-37.7502,145.0718
5,1,15.163583706264,4,91,31,9,3079,5,4,2,7.63240112660145,6.00388706710654,1951,1,-37.7769,145.0605
3,1,14.2886343145463,2,91,37,9,3079,3,1,1,6.43615036836943,4.76217393479776,1950,1,-37.7741,145.0506
2,3,13.0604879736862,5,97,37,9,3079,2,1,1,7.29505641646263,4.17438726989564,1960,1,-37.7713,145.0499
4,1,14.3693956711907,2,91,39,9,3079,4,3,3,6.85435450225502,5.51745289646471,1960,1,-37.7759,145.063
4,1,14.3223281603327,2,44,41,9,3079,4,2,2,6.72142570079064,5.75257263882563,1950,1,-37.7679,145.0673
4,1,14.6039679183285,2,91,6,9,3079,4,2,2,6.91174730025167,5.50938833662798,1935,1,-37.7689,145.0665
4,1,14.4441192173866,1,97,15,9,3079,4,3,2,6.36818718635049,5.76205138278018,1975,1,-37.7719,145.0582
5,1,14.4016291657657,2,60,19,9,3079,4,3,3,6.71659477352098,5.52146091786225,1955,1,-37.7793,145.0654
3,2,13.8643007221337,5,97,20,9,3079,3,2,1,5.19295685089021,5.10594547390058,2012,1,-37.772,145.0538
3,1,13.2194900881351,2,154,34,14.5,3047,3,1,0,6.41345895716736,4.79579054559674,1955,8,-37.6885,144.9092
3,1,12.7656884334656,1,9,38,14.5,3047,3,1,2,6.39692965521615,4.70048036579242,1950,8,-37.6866,144.9086
3,1,12.9598444479066,2,9,11,14.5,3047,3,1,2,6.47697236288968,4.49980967033027,1975,8,-37.687,144.9084
3,1,13.3046849341983,2,153,19,14.5,3047,3,1,2,6.4723462945009,5.15329159449778,1960,8,-37.6904,144.9121
3,1,13.0389817684653,1,42,22,14.5,3047,3,1,1,6.39859493453521,4.52178857704904,1960,8,-37.6889,144.9109
3,1,13.3228522381537,2,9,23,14.5,3047,3,1,3,6.43615036836943,4.53259949315326,1966,8,-37.6862,144.913
3,1,13.1123130415508,2,154,26,14.5,3047,3,1,2,6.39359075395063,4.52178857704904,1965,8,-37.6878,144.9112
2,1,13.0657930259159,2,154,27,14.5,3047,2,1,2,6.59167373200866,4.47733681447821,1960,8,-37.6909,144.9136
3,3,13.0815413828841,1,38,31,12.4,3083,3,2,1,5.38449506278909,4.70048036579242,2004,5,-37.7133,145.0374
3,1,13.7953078506468,2,9,41,12.4,3083,2,1,1,6.81014245011514,5.10594547390058,1960,5,-37.7143,145.039
4,1,13.3212142361495,2,120,6,12.4,3083,4,1,1,6.14203740558736,4.78749174278205,1970,5,-37.7126,145.03
3,1,13.3171074541968,2,9,28,12.4,3083,3,2,1,6.14846829591765,5.03043792139244,1970,5,-37.7125,145.0306
2,1,13.4257219292411,4,134,31,7.8,3012,2,2,1,5.19295685089021,5.18738580584075,2011,11,-37.8115,144.8763
3,1,13.959610901938,2,70,35,7.8,3012,2,2,2,5.59471137960184,4.81218435537242,1915,11,-37.8108,144.8819
3,1,13.6133943738421,2,142,37,7.8,3012,2,1,1,5.55682806169954,4.65396035015752,1940,11,-37.8046,144.8831
3,1,13.8499119846816,4,142,37,7.8,3012,3,2,2,5.61677109766657,4.97673374242057,1920,11,-37.8118,144.8801
2,1,13.426164831736,2,70,38,7.8,3012,2,1,1,5.41164605185504,4.48863636973214,1915,11,-37.8083,144.8841
3,1,13.5410737122625,1,28,2,7.8,3012,3,1,1,5.85793315448346,4.7361984483945,1950,11,-37.8123,144.8805
2,1,13.5007998131246,2,142,6,7.8,3012,2,2,0,4.43081679884331,4.86753445045558,1900,11,-37.8058,144.8846
2,3,12.9945300058944,2,60,10,7.8,3012,2,1,1,4.76217393479776,4.30406509320417,2008,11,-37.8083,144.8775
2,1,13.4371741172444,4,142,13,7.8,3012,2,1,1,5.39362754635236,5.3890717298165,1890,11,-37.8068,144.8782
1,3,12.2548628096996,2,70,14,7.8,3012,1,1,1,0,3.58351893845611,1970,11,-37.81,144.8786
3,1,14.1081801719271,2,70,16,7.8,3012,3,2,0,5.605802066296,4.88280192258637,1915,11,-37.8079,144.8825
4,1,13.7375490164946,2,134,16,7.8,3012,4,2,1,5.62040086571715,1.38629436111989,1948,11,-37.8039,144.8849
4,1,14.0584567365747,4,70,22,7.8,3012,4,2,1,5.61312810638807,5.14749447681345,1910,11,-37.8078,144.8825
3,1,13.7375490164946,4,142,22,7.8,3012,3,1,1,5.61677109766657,4.60517018598809,1920,11,-37.8085,144.8802
4,1,14.1051906330787,2,70,24,7.8,3012,3,2,1,5.83773044716594,4.69134788222914,1920,11,-37.8066,144.8811
1,3,12.2060726455302,5,53,32,7.8,3012,1,1,1,0,3.63758615972639,1960,11,-37.8089,144.8788
4,2,13.9108207377686,4,60,34,12.1,3163,4,3,2,5.65599181081985,5.07517381523383,1990,6,-37.8958,145.0696
3,2,13.9639305630825,2,60,35,12.1,3163,3,2,2,5.71042701737487,5.14749447681345,2000,6,-37.9043,145.0622
3,1,13.6170596192404,1,153,35,12.1,3163,2,1,1,5.61312810638807,4.67282883446191,1925,6,-37.8968,145.075
2,3,13.5144054651804,2,20,37,12.1,3163,2,1,1,5.08140436498446,4.48863636973214,1980,6,-37.8955,145.073
3,3,13.79019274998,2,153,38,12.1,3163,3,2,1,5.62401750618734,4.69134788222914,1975,6,-37.8936,145.0709
3,1,13.8737794660882,1,60,38,12.1,3163,3,1,2,6.38856140554563,4.86753445045558,1957,6,-37.9027,145.0684
2,3,13.4298480771523,2,20,38,12.1,3163,2,1,2,5.61677109766657,4.54329478227,1975,6,-37.8936,145.0725
3,1,14.1731850022361,1,153,2,12.1,3163,3,1,2,6.42648845745769,5.09375020080676,1960,6,-37.8991,145.0686
3,1,14.1303212978043,2,153,6,12.1,3163,3,2,2,6.72623340235875,5.12396397940326,1954,6,-37.8959,145.0736
2,3,13.312983737013,4,44,6,12.1,3163,2,2,2,8.57338447106598,4.27666611901606,2013,6,-37.8882,145.0666
4,1,14.2917447369606,2,120,10,12.1,3163,4,2,2,6.49223983502047,5.11799381241676,1920,6,-37.8932,145.0681
1,3,12.454883943593,2,49,15,12.1,3163,1,1,1,0,3.61091791264422,1966,6,-37.8944,145.0733
5,1,14.0778748224318,1,20,20,12.1,3163,5,2,2,6.52649485957079,5.40717177146012,1960,6,-37.9055,145.0691
3,3,13.635187003833,4,86,20,12.1,3163,3,1,1,5.19849703126583,4.64439089914137,1975,6,-37.8966,145.0737
2,1,13.6664303349501,2,60,22,12.1,3163,2,2,1,5.68017260901707,4.8283137373023,2004,6,-37.9033,145.0727
2,3,13.1223633774043,5,12,22,12.1,3163,2,2,1,8.57338447106598,4.24849524204936,2013,6,-37.8882,145.0666
4,1,14.1519827945855,5,60,23,12.1,3163,4,2,2,6.32256523992728,5.18178355029209,1955,6,-37.906,145.074
2,3,13.3096724757093,2,4,24,12.1,3163,4,1,1,4.62497281328427,4.52178857704904,1960,6,-37.8894,145.0679
3,1,13.9108207377686,5,60,25,12.1,3163,3,2,2,6.22653666928747,5.12989871492307,1950,6,-37.902,145.0705
3,1,13.9016882542053,2,49,26,12.1,3163,3,2,2,6.31535800152233,4.92725368515721,1960,6,-37.9031,145.0668
4,1,14.4032972228664,1,120,27,12.1,3163,4,2,2,6.89770494312864,5.58724865840025,2003,6,-37.8916,145.0753
2,2,13.5218104131869,2,20,32,12.1,3163,2,1,1,5.2257466737132,4.70048036579242,1980,6,-37.8947,145.0722
3,1,14.1526968253191,4,101,31,11.8,3204,3,2,2,6.47697236288968,5.01063529409626,1950,6,-37.8986,145.0359
4,1,14.6264407741806,1,84,31,11.8,3204,4,1,2,6.80572255341699,5.45958551414416,1985,6,-37.9062,145.0263
4,1,14.3549236385822,2,20,31,11.8,3204,4,2,2,6.55819780281227,5.42053499927229,1922,6,-37.9035,145.028
1,3,12.4292161968444,5,120,33,11.8,3204,1,1,1,0,3.58351893845611,1960,6,-37.9028,145.0475
4,1,14.467835744004,2,20,35,11.8,3204,3,1,1,6.69084227741856,6.69456205852109,1925,6,-37.9066,145.0354
4,1,14.4667935344255,2,20,37,11.8,3204,4,2,1,6.5191472879404,5.08759633523238,1920,6,-37.9065,145.0461
3,3,13.7101500423064,2,60,37,11.8,3204,3,1,1,5.57972982598622,4.51085950651685,1990,6,-37.906,145.04
3,1,14.38649010455,2,60,1,11.8,3204,3,2,2,6.50279004591562,4.95582705760126,1950,6,-37.9088,145.0471
3,2,14.0386541092785,2,60,1,11.8,3204,3,2,2,5.78689738136671,5.23644196282995,2000,6,-37.903,145.0285
3,3,13.6201037616217,2,60,6,11.8,3204,3,2,3,0,4.53259949315326,1970,6,-37.9018,145.0477
2,1,13.6047895266486,2,60,6,11.8,3204,2,1,1,5.34710753071747,4.49980967033027,1996,6,-37.9001,145.0428
3,1,14.0946562993938,2,60,6,11.8,3204,3,1,1,6.31173480915291,5.04985600724954,1940,6,-37.9036,145.0521
4,1,14.4279898354568,2,20,10,11.8,3204,4,3,1,6.57646956904822,5.24174701505964,1939,6,-37.9061,145.0509
3,1,14.2440409390034,2,84,10,11.8,3204,3,1,2,6.35957386867238,4.9416424226093,1935,6,-37.9047,145.0274
4,1,14.5111546187228,2,60,10,11.8,3204,4,2,2,6.53813982376767,5.26269018890489,1935,6,-37.905,145.029
3,3,13.7450880936677,2,153,10,11.8,3204,3,2,1,5.19295685089021,4.52178857704904,1997,6,-37.9069,145.041
4,1,14.2209756660724,5,120,11,11.8,3204,4,2,2,6.75925527066369,5.03043792139244,1970,6,-37.8993,145.0447
4,1,14.1448143051069,3,120,12,11.8,3204,4,2,2,6.50128967054039,5.06259503302697,1937,6,-37.9032,145.049
3,1,13.7536351542462,1,20,12,11.8,3204,3,1,1,5.98393628068719,4.82028156560504,1940,6,-37.9064,145.0291
1,3,12.5981147333062,4,136,13,11.8,3204,1,1,1,0,3.58351893845611,1970,6,-37.9028,145.0426
2,3,13.0710700830168,2,49,16,11.8,3204,2,1,1,0,3.95124371858143,2011,6,-37.8986,145.042
3,3,13.6170596192404,1,20,19,11.8,3204,3,2,1,5.47227067367148,4.84418708645859,1998,6,-37.9062,145.027
3,3,13.7536351542462,1,20,21,11.8,3204,3,2,1,5.94542060860658,4.91998092582813,1998,6,-37.9061,145.0478
3,1,14.2007729587549,2,153,23,11.8,3204,3,2,2,0,5.09375020080676,1980,6,-37.9071,145.0439
2,3,12.9715404876697,1,116,23,11.8,3204,2,1,1,0,4.23410650459726,1970,6,-37.903,145.0452
1,3,12.7993994908079,4,60,24,11.8,3204,1,1,1,0,3.78418963391826,2010,6,-37.9016,145.0414
2,3,12.9239124386805,3,133,24,11.8,3204,2,1,1,0,4.17438726989564,1970,6,-37.903,145.0452
2,1,13.9784793862424,2,136,26,11.8,3204,2,1,2,6.11368217983223,4.65396035015752,1930,6,-37.9024,145.0539
2,3,13.3334343474843,2,15,27,11.8,3204,2,1,1,4.54329478227,4.51085950651685,1970,6,-37.9011,145.0474
2,3,12.9116423460887,5,14,28,11.8,3204,2,1,1,0,4.21950770517611,1970,6,-37.9031,145.0444
